location_id,lat,lon,crime_score,walk_score,NatWalkInd,light_count,light_score,safety_score,safe_label
sd_1414,32.649,-117.24700000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1415,32.649,-117.24150000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1416,32.649,-117.23600000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1417,32.649,-117.23050000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1418,32.649,-117.22500000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1419,32.649,-117.21950000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1420,32.649,-117.21400000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1421,32.649,-117.20850000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1422,32.649,-117.20300000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1423,32.649,-117.19750000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1424,32.649,-117.19200000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1425,32.649,-117.18650000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1426,32.649,-117.18100000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1427,32.649,-117.17550000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1428,32.649,-117.17000000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1429,32.649,-117.16450000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1430,32.649,-117.15900000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1431,32.649,-117.15350000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1432,32.649,-117.14800000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1433,32.649,-117.14250000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1434,32.649,-117.13700000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1435,32.649,-117.13150000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1436,32.649,-117.12600000000006,0.9999661269561683,0.6607142854177296,13.33333333,0,0.0,0.6651616348325166,1
sd_1437,32.649,-117.12050000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1438,32.649,-117.11500000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1439,32.649,-117.10950000000007,0.8941806110697107,0.526785714013074,10.83333333,0,0.0,0.5787867340381239,1
sd_1440,32.649,-117.10400000000007,0.8941806110697107,0.526785714013074,10.83333333,0,0.0,0.5787867340381239,1
sd_1441,32.649,-117.09850000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1442,32.649,-117.09300000000007,0.8941806110697107,0.29464285709024235,6.5,0,0.0,0.5207510198074159,0
sd_1443,32.649,-117.08750000000008,0.8941806110697107,0.29464285709024235,6.5,0,0.0,0.5207510198074159,0
sd_1444,32.649,-117.08200000000008,0.8941806110697107,0.7142857139795918,14.33333333,0,0.0,0.6256617340297533,1
sd_1445,32.649,-117.07650000000008,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1446,32.649,-117.07100000000008,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1447,32.649,-117.06550000000009,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1448,32.649,-117.06000000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1449,32.649,-117.05450000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1450,32.649,-117.04900000000009,0.8941806110697107,0.5624999998995536,11.5,0,0.0,0.5877153055097437,1
sd_1451,32.649,-117.0435000000001,0.8941806110697107,0.5624999998995536,11.5,0,0.0,0.5877153055097437,1
sd_1452,32.649,-117.0380000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1453,32.649,-117.0325000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1454,32.649,-117.0270000000001,0.8941806110697107,0.3392857142072704,7.333333333,0,0.0,0.5319117340866729,0
sd_1455,32.649,-117.0215000000001,0.8941806110697107,0.3392857142072704,7.333333333,0,0.0,0.5319117340866729,0
sd_1456,32.649,-117.0160000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1457,32.649,-117.0105000000001,0.8941806110697107,0.5446428572241708,11.16666667,0,0.0,0.583251019840898,1
sd_1458,32.649,-117.00500000000011,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1459,32.649,-116.99950000000011,0.8941806110697107,0.5357142856186224,11.0,0,0.0,0.5810188769395109,1
sd_1460,32.649,-116.99400000000011,0.8941806110697107,0.5357142856186224,11.0,0,0.0,0.5810188769395109,1
sd_1461,32.649,-116.98850000000012,0.8941806110697107,0.5357142856186224,11.0,0,0.0,0.5810188769395109,1
sd_1462,32.649,-116.98300000000012,0.8941806110697107,0.4821428570567602,10.0,0,0.0,0.5676260197990454,1
sd_1463,32.649,-116.97750000000012,0.8941806110697107,0.767857142541454,15.33333333,0,0.0,0.6390545911702188,1
sd_1464,32.649,-116.97200000000012,0.8941806110697107,0.2499999999732143,5.666666667,0,0.0,0.5095903055281589,0
sd_1465,32.649,-116.96650000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1466,32.649,-116.96100000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1467,32.649,-116.95550000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1468,32.649,-116.95000000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1469,32.649,-116.94450000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1470,32.649,-116.93900000000014,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1471,32.649,-116.93350000000014,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1472,32.6535,-117.28,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1473,32.6535,-117.2745,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1474,32.6535,-117.269,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1475,32.6535,-117.26350000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1476,32.6535,-117.25800000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1477,32.6535,-117.25250000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1478,32.6535,-117.24700000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1479,32.6535,-117.24150000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1480,32.6535,-117.23600000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1481,32.6535,-117.23050000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1482,32.6535,-117.22500000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1483,32.6535,-117.21950000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1484,32.6535,-117.21400000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1485,32.6535,-117.20850000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1486,32.6535,-117.20300000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1487,32.6535,-117.19750000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1488,32.6535,-117.19200000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1489,32.6535,-117.18650000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1490,32.6535,-117.18100000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1491,32.6535,-117.17550000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1492,32.6535,-117.17000000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1493,32.6535,-117.16450000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1494,32.6535,-117.15900000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1495,32.6535,-117.15350000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1496,32.6535,-117.14800000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1497,32.6535,-117.14250000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1498,32.6535,-117.13700000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1499,32.6535,-117.13150000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1500,32.6535,-117.12600000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1501,32.6535,-117.12050000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1502,32.6535,-117.11500000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1503,32.6535,-117.10950000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1504,32.6535,-117.10400000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1505,32.6535,-117.09850000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1506,32.6535,-117.09300000000007,0.8941806110697107,0.8749999996651784,17.33333333,0,0.0,0.6658403054511499,1
sd_1507,32.6535,-117.08750000000008,0.8941806110697107,0.6964285713042091,14.0,0,0.0,0.6211974483609076,1
sd_1508,32.6535,-117.08200000000008,0.8941806110697107,0.6964285713042091,14.0,0,0.0,0.6211974483609076,1
sd_1509,32.6535,-117.07650000000008,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1510,32.6535,-117.07100000000008,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1511,32.6535,-117.06550000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1512,32.6535,-117.06000000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1513,32.6535,-117.05450000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1514,32.6535,-117.04900000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1515,32.6535,-117.0435000000001,0.8941806110697107,0.5624999998995536,11.5,0,0.0,0.5877153055097437,1
sd_1516,32.6535,-117.0380000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1517,32.6535,-117.0325000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1518,32.6535,-117.0270000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1519,32.6535,-117.0215000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1520,32.6535,-117.0160000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1521,32.6535,-117.0105000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1522,32.6535,-117.00500000000011,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1523,32.6535,-116.99950000000011,0.8941806110697107,0.5357142856186224,11.0,0,0.0,0.5810188769395109,1
sd_1524,32.6535,-116.99400000000011,0.8941806110697107,0.5357142856186224,11.0,0,0.0,0.5810188769395109,1
sd_1525,32.6535,-116.98850000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1526,32.6535,-116.98300000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1527,32.6535,-116.97750000000012,0.8941806110697107,0.767857142541454,15.33333333,0,0.0,0.6390545911702188,1
sd_1528,32.6535,-116.97200000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1529,32.6535,-116.96650000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1530,32.6535,-116.96100000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1531,32.6535,-116.95550000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1532,32.6535,-116.95000000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1533,32.6535,-116.94450000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1534,32.6535,-116.93900000000014,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1535,32.6535,-116.93350000000014,0.8941806110697107,0.19642857141135203,4.666666667,0,0.0,0.49619744838769336,0
sd_1536,32.658,-117.28,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1537,32.658,-117.2745,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1538,32.658,-117.269,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1539,32.658,-117.26350000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1540,32.658,-117.25800000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1541,32.658,-117.25250000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1542,32.658,-117.24700000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1543,32.658,-117.24150000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1544,32.658,-117.23600000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1545,32.658,-117.23050000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1546,32.658,-117.22500000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1547,32.658,-117.21950000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1548,32.658,-117.21400000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1549,32.658,-117.20850000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1550,32.658,-117.20300000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1551,32.658,-117.19750000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1552,32.658,-117.19200000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1553,32.658,-117.18650000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1554,32.658,-117.18100000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1555,32.658,-117.17550000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1556,32.658,-117.17000000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1557,32.658,-117.16450000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1558,32.658,-117.15900000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1559,32.658,-117.15350000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1560,32.658,-117.14800000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1561,32.658,-117.14250000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1562,32.658,-117.13700000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1563,32.658,-117.13150000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1564,32.658,-117.12600000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1565,32.658,-117.12050000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1566,32.658,-117.11500000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1567,32.658,-117.10950000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1568,32.658,-117.10400000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1569,32.658,-117.09850000000007,0.8941806110697107,0.8749999996651784,17.33333333,0,0.0,0.6658403054511499,1
sd_1570,32.658,-117.09300000000007,0.8941806110697107,0.8749999996651784,17.33333333,0,0.0,0.6658403054511499,1
sd_1571,32.658,-117.08750000000008,0.8941806110697107,0.6964285713042091,14.0,0,0.0,0.6211974483609076,1
sd_1572,32.658,-117.08200000000008,0.8941806110697107,0.5892857141804847,12.0,0,0.0,0.5944117340799765,1
sd_1573,32.658,-117.07650000000008,0.8941806110697107,0.1607142856855867,4.0,0,0.0,0.48726887695625204,0
sd_1574,32.658,-117.07100000000008,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1575,32.658,-117.06550000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1576,32.658,-117.06000000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1577,32.658,-117.05450000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1578,32.658,-117.04900000000009,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1579,32.658,-117.0435000000001,0.8941806110697107,0.45535714277582906,9.5,0,0.0,0.5609295912288126,1
sd_1580,32.658,-117.0380000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1581,32.658,-117.0325000000001,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1582,32.658,-117.0270000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1583,32.658,-117.0215000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1584,32.658,-117.0160000000001,0.8941806110697107,0.3035714285350765,6.666666667,0,0.0,0.5229831626686244,0
sd_1585,32.658,-117.0105000000001,0.8941806110697107,0.3035714285350765,6.666666667,0,0.0,0.5229831626686244,0
sd_1586,32.658,-117.00500000000011,0.8941806110697107,0.20535714280261477,4.833333333,0,0.0,0.49842959123550906,0
sd_1587,32.658,-116.99950000000011,0.8941806110697107,0.20535714280261477,4.833333333,0,0.0,0.49842959123550906,0
sd_1588,32.658,-116.99400000000011,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1589,32.658,-116.98850000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1590,32.658,-116.98300000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1591,32.658,-116.97750000000012,0.8941806110697107,0.6160714284614157,12.5,0,0.0,0.6011081626502093,1
sd_1592,32.658,-116.97200000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1593,32.658,-116.96650000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1594,32.658,-116.96100000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1595,32.658,-116.95550000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1596,32.658,-116.95000000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1597,32.658,-116.94450000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1598,32.658,-116.93900000000014,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1599,32.658,-116.93350000000014,0.8941806110697107,0.19642857141135203,4.666666667,0,0.0,0.49619744838769336,0
sd_1600,32.6625,-117.28,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1601,32.6625,-117.2745,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1602,32.6625,-117.269,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1603,32.6625,-117.26350000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1604,32.6625,-117.25800000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1605,32.6625,-117.25250000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1606,32.6625,-117.24700000000001,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1607,32.6625,-117.24150000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1608,32.6625,-117.23600000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1609,32.6625,-117.23050000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1610,32.6625,-117.22500000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1611,32.6625,-117.21950000000002,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1612,32.6625,-117.21400000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1613,32.6625,-117.20850000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1614,32.6625,-117.20300000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1615,32.6625,-117.19750000000003,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1616,32.6625,-117.19200000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1617,32.6625,-117.18650000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1618,32.6625,-117.18100000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1619,32.6625,-117.17550000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1620,32.6625,-117.17000000000004,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1621,32.6625,-117.16450000000005,0.8941806110697107,0.0,1.0,0,0.0,0.44709030553485535,0
sd_1622,32.6625,-117.15900000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1623,32.6625,-117.15350000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1624,32.6625,-117.14800000000005,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1625,32.6625,-117.14250000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1626,32.6625,-117.13700000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1627,32.6625,-117.13150000000006,0.8941806110697107,0.6428571427423468,13.0,0,0.0,0.6078045912204421,1
sd_1628,32.6625,-117.12600000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1629,32.6625,-117.12050000000006,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1630,32.6625,-117.11500000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1631,32.6625,-117.10950000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1632,32.6625,-117.10400000000007,0.8941806110697107,0.6607142854177296,13.33333333,0,0.0,0.6122688768892878,1
sd_1633,32.6625,-117.09850000000007,0.8941806110697107,0.767857142541454,15.33333333,0,0.0,0.6390545911702188,1
sd_1634,32.6625,-117.09300000000007,0.8941806110697107,0.767857142541454,15.33333333,0,0.0,0.6390545911702188,1
sd_1635,32.6625,-117.08750000000008,0.8941806110697107,0.785714285752551,15.66666667,0,0.0,0.6435188769729931,1
sd_1636,32.6625,-117.08200000000008,0.8941806110697107,0.1607142856855867,4.0,0,0.0,0.48726887695625204,0
sd_1637,32.6625,-117.07650000000008,0.8941806110697107,0.18749999996651784,4.5,0,0.0,0.4939653055264848,0
sd_1638,32.6625,-117.07100000000008,0.8941806110697107,0.18749999996651784,4.5,0,0.0,0.4939653055264848,0
sd_1639,32.6625,-117.06550000000009,0.8941806110697107,0.18749999996651784,4.5,2,0.011111111111111112,0.4967430833042626,0
sd_1640,32.6625,-117.06000000000009,0.8941806110697107,0.5446428572241708,11.16666667,1,0.005555555555555556,0.5846399087297869,1
sd_1641,32.6625,-117.05450000000009,0.8941806110697107,0.5446428572241708,11.16666667,0,0.0,0.583251019840898,1
sd_1642,32.6625,-117.04900000000009,0.8941806110697107,0.5446428572241708,11.16666667,0,0.0,0.583251019840898,1
sd_1643,32.6625,-117.0435000000001,0.8941806110697107,0.3214285713711734,7.0,0,0.0,0.5274474483776487,0
sd_1644,32.6625,-117.0380000000001,0.8941806110697107,0.3214285713711734,7.0,0,0.0,0.5274474483776487,0
sd_1645,32.6625,-117.0325000000001,0.8941806110697107,0.3214285713711734,7.0,0,0.0,0.5274474483776487,0
sd_1646,32.6625,-117.0270000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1647,32.6625,-117.0215000000001,0.8941806110697107,0.3392857142072704,7.333333333,0,0.0,0.5319117340866729,0
sd_1648,32.6625,-117.0160000000001,0.8941806110697107,0.3392857142072704,7.333333333,0,0.0,0.5319117340866729,0
sd_1649,32.6625,-117.0105000000001,0.8941806110697107,0.34821428565210455,7.5,0,0.0,0.5341438769478815,0
sd_1650,32.6625,-117.00500000000011,0.8941806110697107,0.20535714280261477,4.833333333,0,0.0,0.49842959123550906,0
sd_1651,32.6625,-116.99950000000011,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1652,32.6625,-116.99400000000011,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1653,32.6625,-116.98850000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1654,32.6625,-116.98300000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1655,32.6625,-116.97750000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1656,32.6625,-116.97200000000012,0.8941806110697107,0.4999999997321428,10.33333333,0,0.0,0.5720903054678911,1
sd_1657,32.6625,-116.96650000000012,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1658,32.6625,-116.96100000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
sd_1659,32.6625,-116.95550000000013,0.8941806110697107,0.3660714284882015,,0,0.0,0.5386081626569057,1
